문서번호,사업구분,납품사업소,호기,분야,소분야,발행기관,제목,등록일,발행일,등록자 아이디,지적유형,검토기관,검토일,미흡_우수사항,관련근거,대상품목,권고내용,공유분야(기계),공유분야(계전),공유분야(공통_기타),위배 내용
M0043-0021,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,honest0909,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A09
M0043-0083,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,chokh1230,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,C04
M0043-0084,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,pulshawk,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A62
M0043-0085,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,lsisjwchoi,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A07
M0043-0086,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,kjh0102179,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A06
M0043-0087,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,yurim305,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A02
M0043-0088,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,seondo1972,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A02
M0043-0089,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,skyend0823,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A62
M0043-0090,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,kwang123,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A44
M0045-0018,건설,새울3-4(신고리5-6),5-6호기공용,기계,공통,검사업체,"추록 ""USNRC R.G 1.50(1973) "" 추가에 따른 기술검토",2021-12-13,2021-12-13,kntsklim8711,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,"USNRC Reg. Guide 1.50(1973) R.G 1.50의 주요내용 C. REGULATORY POSITION Weld fabrication for low-alloy steel components should comply with the fabrication requirements specified in Section Ⅲ and Section Ⅸ of the ASME B&PV Code supplemented by the following: 1. The Procedure qualification should require that: a.A minimum preheat and a maximum interpass temperature be specified. b.The welding procedure be qualified at the minimum preheat temperature. 2. For production welds, the preheat temperature should be maintained until a post-weld heat treatment has been performed. 3. Production welding should be monitored to verify that the limits on preheat and interpass temperatures are maintained. 4. In the event that regulatory positions C.1., C.2. and C.3. above are not met, the weld is subject to rejection. However, the soundness of the weld may be verified by an acceptable examination procedure.","추록 ""USNRC R.G 1.50(1973)"" 적용 품목",정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,,,C03
M0045-0019,건설,새울3-4(신고리5-6),5-6호기공용,기계,공통,검사업체,"추록 ""USNRC R.G 1.50(1973) "" 추가에 따른 기술검토",2021-12-13,2021-12-13,bandohoist1,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,"USNRC Reg. Guide 1.50(1973) R.G 1.50의 주요내용 C. REGULATORY POSITION Weld fabrication for low-alloy steel components should comply with the fabrication requirements specified in Section Ⅲ and Section Ⅸ of the ASME B&PV Code supplemented by the following: 1. The Procedure qualification should require that: a.A minimum preheat and a maximum interpass temperature be specified. b.The welding procedure be qualified at the minimum preheat temperature. 2. For production welds, the preheat temperature should be maintained until a post-weld heat treatment has been performed. 3. Production welding should be monitored to verify that the limits on preheat and interpass temperatures are maintained. 4. In the event that regulatory positions C.1., C.2. and C.3. above are not met, the weld is subject to rejection. However, the soundness of the weld may be verified by an acceptable examination procedure.","추록 ""USNRC R.G 1.50(1973)"" 적용 품목",정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,,,A01
M0045-0020,건설,새울3-4(신고리5-6),5-6호기공용,기계,공통,검사업체,"추록 ""USNRC R.G 1.50(1973) "" 추가에 따른 기술검토",2021-12-13,2021-12-13,ycyeon0806,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,"USNRC Reg. Guide 1.50(1973) R.G 1.50의 주요내용 C. REGULATORY POSITION Weld fabrication for low-alloy steel components should comply with the fabrication requirements specified in Section Ⅲ and Section Ⅸ of the ASME B&PV Code supplemented by the following: 1. The Procedure qualification should require that: a.A minimum preheat and a maximum interpass temperature be specified. b.The welding procedure be qualified at the minimum preheat temperature. 2. For production welds, the preheat temperature should be maintained until a post-weld heat treatment has been performed. 3. Production welding should be monitored to verify that the limits on preheat and interpass temperatures are maintained. 4. In the event that regulatory positions C.1., C.2. and C.3. above are not met, the weld is subject to rejection. However, the soundness of the weld may be verified by an acceptable examination procedure.","추록 ""USNRC R.G 1.50(1973)"" 적용 품목",정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,,,A05
M0045-0021,건설,새울3-4(신고리5-6),5-6호기공용,기계,공통,검사업체,"추록 ""USNRC R.G 1.50(1973) "" 추가에 따른 기술검토",2021-12-13,2021-12-13,honest0909,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,"USNRC Reg. Guide 1.50(1973) R.G 1.50의 주요내용 C. REGULATORY POSITION Weld fabrication for low-alloy steel components should comply with the fabrication requirements specified in Section Ⅲ and Section Ⅸ of the ASME B&PV Code supplemented by the following: 1. The Procedure qualification should require that: a.A minimum preheat and a maximum interpass temperature be specified. b.The welding procedure be qualified at the minimum preheat temperature. 2. For production welds, the preheat temperature should be maintained until a post-weld heat treatment has been performed. 3. Production welding should be monitored to verify that the limits on preheat and interpass temperatures are maintained. 4. In the event that regulatory positions C.1., C.2. and C.3. above are not met, the weld is subject to rejection. However, the soundness of the weld may be verified by an acceptable examination procedure.","추록 ""USNRC R.G 1.50(1973)"" 적용 품목",정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,,,A02
M0043-0022,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,krse7026,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A03
M0043-0023,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,jingo7878,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,C06
M0043-0024,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,mgj1026,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A61
M0043-0025,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,manilow72,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A40
M0043-0026,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,cwhydro1,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A09
